,tactic_href,Overall WIN %,Overall LOSS %,Overall DRAW %,Overall POINTS PER GAME,Overall MATCHES WON,Overall MATCHES LOST,Overall MATCHES DRAW,Overall TOTAL POINTS,Overall GOAL SCORED,Overall GOAL PER MATCH,Overall GOAL CONCEDED,Overall CONCEDED PER MATCH,Overall GOAL DIFFERENCE,Subtop WIN %,Subtop LOSS %,Subtop DRAW %,Subtop POINTS PER GAME,Subtop MATCHES WON,Subtop MATCHES LOST,Subtop MATCHES DRAW,Subtop TOTAL POINTS,Subtop GOAL SCORED,Subtop GOAL PER MATCH,Subtop GOAL CONCEDED,Subtop CONCEDED PER MATCH,Subtop GOAL DIFFERENCE,Underdog WIN %,Underdog LOSS %,Underdog DRAW %,Underdog POINTS PER GAME,Underdog MATCHES WON,Underdog MATCHES LOST,Underdog MATCHES DRAW,Underdog TOTAL POINTS,Underdog GOAL SCORED,Underdog GOAL PER MATCH,Underdog GOAL CONCEDED,Underdog CONCEDED PER MATCH,Underdog GOAL DIFFERENCE,download_href,Author,Name,Formation,Game Version,Date Tested
172,https://beta.fm-base.co.uk/tactics/22.4.1/attacking-5212-fa-cup-final-in-league-1-580453-6119,51.88,31.87,16.25,1.72,83,51,26,275,352,2.20,270,1.69,82,57.50,20.00,22.50,1.95,46,16,18,156,199,2.49,113,1.41,86,46.25,43.75,10.00,1.49,37,35,8,119,153,1.91,157,1.96,-4,https://fm-base.co.uk/resources/6119/download?file=580453,lico2230204,Attacking 5212 - Fa cup final in league 1,5-2-1-2,22.4.1,14 February 2022
173,https://beta.fm-base.co.uk/tactics/22.4.1/tested-on-222-here-we-goal-4-2-4-v2-570162-5883,50.63,29.38,20.00,1.72,81,47,32,275,399,2.49,286,1.79,113,67.50,15.00,17.50,2.20,54,12,14,176,234,2.92,108,1.35,126,33.75,43.75,22.50,1.24,27,35,18,99,165,2.06,178,2.23,-13,https://fm-base.co.uk/resources/5883/download?file=570162,xyjx001,[Tested on 22.2] Here we goal 4-2-4 v2,4-2-2-2,22.4.1,13 December 2021
174,https://beta.fm-base.co.uk/tactics/22.4.1/diamond-4-4-2-v35-and-blue-itlay-3-5-2-v4-580828-6123,50.63,29.38,20.00,1.72,81,47,32,275,377,2.36,266,1.66,111,65.00,18.75,16.25,2.11,52,15,13,169,226,2.83,99,1.24,127,36.25,40.00,23.75,1.32,29,32,19,106,151,1.89,167,2.09,-16,https://fm-base.co.uk/resources/6123/download?file=580828,Sebastian3,Diamond 4-4-2 V3.5 and Blue Itlay 3-5-2 V4,4-1-2-1-2,22.4.1,20 February 2022
175,https://beta.fm-base.co.uk/tactics/22.4.1/sexy-sheffield-5-2-3-565628-5715,51.88,31.87,16.25,1.72,83,51,26,275,384,2.40,300,1.88,84,63.75,23.75,12.50,2.04,51,19,10,163,200,2.50,128,1.60,72,40.00,40.00,20.00,1.40,32,32,16,112,184,2.30,172,2.15,12,https://fm-base.co.uk/resources/5715/download?file=565628,Melons,Sexy Sheffield 5-2-3,5-2-3,22.4.1,13 December 2021
176,https://beta.fm-base.co.uk/tactics/22.4.1/attacking-4-2-3-1-with-striker-focus-572394-5951,51.88,31.87,16.25,1.72,83,51,26,275,377,2.36,282,1.76,95,65.00,18.75,16.25,2.11,52,15,13,169,226,2.83,113,1.41,113,38.75,45.00,16.25,1.32,31,36,13,106,151,1.89,169,2.11,-18,https://fm-base.co.uk/resources/5951/download?file=572394,Blad3,Attacking 4-2-3-1 with Striker focus,4-2-3-1,22.4.1,26 December 2021
177,https://beta.fm-base.co.uk/tactics/22.4.1/mrcx-4-3-3-4-1-2-3-narrow-pillars-565340-5690,49.38,26.88,23.75,1.72,79,43,38,275,396,2.48,299,1.87,97,55.00,20.00,25.00,1.90,44,16,20,152,209,2.61,123,1.54,86,43.75,33.75,22.50,1.54,35,27,18,123,187,2.34,176,2.20,11,https://fm-base.co.uk/resources/5690/download?file=565340,MRCX,MRCX 4-3-3 (4-1-2-3) narrow - Pillars,4-3-3,22.4.1,13 December 2021
178,https://beta.fm-base.co.uk/tactics/22.4.1/vertical-4-2-3-1-and-4-3-3-tiki-taka-version2230-582467-6153,50.63,30.00,19.38,1.71,81,48,31,274,350,2.19,259,1.62,91,65.00,16.25,18.75,2.14,52,13,15,171,201,2.51,100,1.25,101,36.25,43.75,20.00,1.29,29,35,16,103,149,1.86,159,1.99,-10,https://fm-base.co.uk/resources/6153/download?file=582467,Sebastian3,Vertical 4-2-3-1 and 4-3-3 Tiki Taka Version22.3.0,4-2-3-1,22.4.1,7 March 2022
179,https://beta.fm-base.co.uk/tactics/22.4.1/ultimate-433-570640-5894,51.88,32.50,15.63,1.71,83,52,25,274,325,2.03,209,1.31,116,68.75,18.75,12.50,2.19,55,15,10,175,195,2.44,71,0.89,124,35.00,46.25,18.75,1.24,28,37,15,99,130,1.63,138,1.73,-8,https://fm-base.co.uk/resources/5894/download?file=570640,Tisba86,Ultimate 433,4-1-2-2-1,22.4.1,13 December 2021
180,https://beta.fm-base.co.uk/tactics/22.4.1/ad1990-4-2-4-beautiful-football-581856-6147,51.88,32.50,15.63,1.71,83,52,25,274,405,2.53,302,1.89,103,68.75,16.25,15.00,2.21,55,13,12,177,247,3.09,122,1.52,125,35.00,48.75,16.25,1.21,28,39,13,97,158,1.98,180,2.25,-22,https://fm-base.co.uk/resources/6147/download?file=581856,AD1990,AD1990 4-2-4 beautiful football,4-2-2-2,22.4.1,27 February 2022
181,https://beta.fm-base.co.uk/tactics/22.4.1/test-587387-6366,51.88,32.50,15.63,1.71,83,52,25,274,437,2.73,329,2.06,108,68.75,18.75,12.50,2.19,55,15,10,175,245,3.06,124,1.55,121,35.00,46.25,18.75,1.24,28,37,15,99,192,2.40,205,2.56,-13,https://fm-base.co.uk/resources/6366/download?file=587387,MrBlind,Test,4-2-1-3,22.4.1,18 May 2022
182,https://beta.fm-base.co.uk/tactics/22.4.1/neo-4-4-2-based-sir-alexs-manchester-united-classic-tactics-589125-6469,50.63,30.00,19.38,1.71,81,48,31,274,356,2.23,273,1.71,83,52.50,25.00,22.50,1.80,42,20,18,144,188,2.35,117,1.46,71,48.75,35.00,16.25,1.63,39,28,13,130,168,2.10,156,1.95,12,https://fm-base.co.uk/resources/6469/download?file=589125,windwingneo,NEO 4-4-2 (based Sir Alex's Manchester United classic tactics),4-4-2,22.4.1,18 May 2022
183,https://beta.fm-base.co.uk/tactics/22.4.1/won-the-league-with-leeds-in-the-first-season-588694-6447,50.63,30.63,18.75,1.71,81,49,30,273,345,2.16,245,1.53,100,61.25,22.50,16.25,2.00,49,18,13,160,192,2.40,98,1.23,94,40.00,38.75,21.25,1.41,32,31,17,113,153,1.91,147,1.84,6,https://fm-base.co.uk/resources/6447/download?file=588694,TheHappyHippo,Won the league with Leeds in the first season!!!,4-1-2-2-1,22.4.1,18 May 2022
184,https://beta.fm-base.co.uk/tactics/22.4.1/back-to-glory-20-dredre-s-fck-tactic-574780-5998,50.00,29.38,20.63,1.71,80,47,33,273,336,2.10,232,1.45,104,68.75,12.50,18.75,2.25,55,10,15,180,209,2.61,82,1.02,127,31.25,46.25,22.50,1.16,25,37,18,93,127,1.59,150,1.88,-23,https://fm-base.co.uk/resources/5998/download?file=574780,rob84heine,Back to Glory 2.0 - DreDre s FCK Tactic,4-1-2-2-1,22.4.1,8 January 2022
185,https://beta.fm-base.co.uk/tactics/22.4.1/attacking-tottenham-winning-tactic-574377-5984,51.25,31.87,16.88,1.71,82,51,27,273,404,2.52,308,1.93,96,70.00,13.75,16.25,2.26,56,11,13,181,232,2.90,104,1.30,128,32.50,50.00,17.50,1.15,26,40,14,92,172,2.15,204,2.55,-32,https://fm-base.co.uk/resources/5984/download?file=574377,Troynazir,Attacking tottenham winning tactic,4-2-2-2,22.4.1,6 January 2022
186,https://beta.fm-base.co.uk/tactics/22.4.1/double-segundo-volante-586850-6332,50.00,29.38,20.63,1.71,80,47,33,273,332,2.08,262,1.64,70,63.75,20.00,16.25,2.08,51,16,13,166,190,2.38,106,1.32,84,36.25,38.75,25.00,1.34,29,31,20,107,142,1.77,156,1.95,-14,https://fm-base.co.uk/resources/6332/download?file=586850,cropsini,Double Segundo Volante,4-3-1-2,22.4.1,22 April 2022
187,https://beta.fm-base.co.uk/tactics/22.4.1/433-tactics-590157-6536,49.38,28.13,22.50,1.71,79,45,36,273,333,2.08,229,1.43,104,57.50,20.00,22.50,1.95,46,16,18,156,175,2.19,96,1.20,79,41.25,36.25,22.50,1.46,33,29,18,117,158,1.98,133,1.66,25,https://fm-base.co.uk/resources/6536/download?file=590157,Asiv,433 tactics,4-1-2-2-1,22.4.1,31 May 2022
188,https://beta.fm-base.co.uk/tactics/22.4.1/5131-positive-tactic-590170-6537,50.00,29.38,20.63,1.71,80,47,33,273,310,1.94,233,1.46,77,58.75,22.50,18.75,1.95,47,18,15,156,179,2.24,103,1.29,76,41.25,36.25,22.50,1.46,33,29,18,117,131,1.64,130,1.63,1,https://fm-base.co.uk/resources/6537/download?file=590170,hypokfm,5131 Positive Tactic,5-1-3-1,22.4.1,31 May 2022
189,https://beta.fm-base.co.uk/tactics/22.4.1/doubler-blueshaolin-4123-v1-584459-6194,47.50,25.00,27.50,1.70,76,40,44,272,331,2.07,223,1.39,108,58.75,15.00,26.25,2.02,47,12,21,162,185,2.31,91,1.14,94,36.25,35.00,28.75,1.38,29,28,23,110,146,1.82,132,1.65,14,https://fm-base.co.uk/resources/6194/download?file=584459,DoubleR,DoubleR BlueShaolin 4123 v1,4-1-2-2-1,22.4.1,22 April 2022
190,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-eth-goals-580445-6117,51.25,32.50,16.25,1.70,82,52,26,272,330,2.06,222,1.39,108,66.25,20.00,13.75,2.13,53,16,11,170,194,2.42,86,1.07,108,36.25,45.00,18.75,1.27,29,36,15,102,136,1.70,136,1.70,0,https://fm-base.co.uk/resources/6117/download?file=580445,Cazzanova,4-3-3 ETH Goals,4-1-2-2-1,22.4.1,14 February 2022
191,https://beta.fm-base.co.uk/tactics/22.4.1/high-scoring-gegnpress-4-1-1-2-2-with-attractive-attacking-football-creating-a-lot-of-chances-584604-6198,51.88,33.75,14.37,1.70,83,54,23,272,307,1.92,259,1.62,48,58.75,28.75,12.50,1.89,47,23,10,151,159,1.99,103,1.29,56,45.00,38.75,16.25,1.51,36,31,13,121,148,1.85,156,1.95,-8,https://fm-base.co.uk/resources/6198/download?file=584604,shaked4,High scoring gegnpress 4-1-1-2-2 with attractive attacking football (creating a lot of chances),4-1-1-2-2,22.4.1,22 April 2022
192,https://beta.fm-base.co.uk/tactics/22.4.1/penetration-4-4-2-by-vujevic-589618-6491,51.88,33.75,14.37,1.70,83,54,23,272,386,2.41,286,1.79,100,65.00,23.75,11.25,2.06,52,19,9,165,213,2.66,107,1.34,106,38.75,43.75,17.50,1.34,31,35,14,107,173,2.16,179,2.24,-6,https://fm-base.co.uk/resources/6491/download?file=589618,vujevic,PENETRATION 4-4-2 by Vujevic,4-1-1-2-2,22.4.1,31 May 2022
193,https://beta.fm-base.co.uk/tactics/22.4.1/czy-4-2-1-3-222-v42-579097-6087,48.13,26.25,25.62,1.70,77,42,41,272,377,2.36,264,1.65,113,57.50,18.75,23.75,1.96,46,15,19,157,208,2.60,101,1.26,107,38.75,33.75,27.50,1.44,31,27,22,115,169,2.11,163,2.04,6,https://fm-base.co.uk/resources/6087/download?file=579097,soramon,CZY 4-2-1-3 22.2 V42,4-2-1-3,22.4.1,3 February 2022
194,https://beta.fm-base.co.uk/tactics/22.4.1/roaming-volantes-585003-6214,50.63,31.87,17.50,1.69,81,51,28,271,322,2.01,257,1.61,65,66.25,12.50,21.25,2.20,53,10,17,176,191,2.39,93,1.16,98,35.00,51.25,13.75,1.19,28,41,11,95,131,1.64,164,2.05,-33,https://fm-base.co.uk/resources/6214/download?file=585003,Ozzy20,Roaming Volante's,4-2-1-2-1,22.4.1,22 April 2022
195,https://beta.fm-base.co.uk/tactics/22.4.1/4231-inverted-wingers-shadow-striker-586502-6290,50.00,30.63,19.38,1.69,80,49,31,271,331,2.07,244,1.52,87,67.50,15.00,17.50,2.20,54,12,14,176,204,2.55,91,1.14,113,32.50,46.25,21.25,1.19,26,37,17,95,127,1.59,153,1.91,-26,https://fm-base.co.uk/resources/6290/download?file=586502,DenViseGris,4231 - Inverted wingers & shadow striker,4-2-3-1,22.4.1,22 April 2022
196,https://beta.fm-base.co.uk/tactics/22.4.1/zaz-blue-fb-atk-589884-6519,50.63,31.87,17.50,1.69,81,51,28,271,423,2.64,308,1.93,115,66.25,21.25,12.50,2.11,53,17,10,169,246,3.08,124,1.55,122,35.00,42.50,22.50,1.27,28,34,18,102,177,2.21,184,2.30,-7,https://fm-base.co.uk/resources/6519/download?file=589884,blaiz452,Zaz Blue-FB Atk,4-1-3-2,22.4.1,31 May 2022
197,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-cautious-586331-6282,50.63,31.87,17.50,1.69,81,51,28,271,283,1.77,215,1.34,68,72.50,13.75,13.75,2.31,58,11,11,185,178,2.23,80,1.00,98,28.75,50.00,21.25,1.07,23,40,17,86,105,1.31,135,1.69,-30,https://fm-base.co.uk/resources/6282/download?file=586331,zerados,4-3-3 Cautious,4-1-2-2-1,22.4.1,22 April 2022
198,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-klopp-lfc-with-slight-changes-589025-6465,50.00,31.25,18.75,1.69,80,50,30,270,307,1.92,230,1.44,77,61.25,22.50,16.25,2.00,49,18,13,160,180,2.25,96,1.20,84,38.75,40.00,21.25,1.38,31,32,17,110,127,1.59,134,1.68,-7,https://fm-base.co.uk/resources/6465/download?file=589025,wizteddy13,4-3-3 Klopp LFC with slight changes,4-1-2-2-1,22.4.1,18 May 2022
199,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-4-high-pressure-distroing-oppositin-565552-5709,52.50,36.25,11.25,1.69,84,58,18,270,412,2.58,353,2.21,59,71.25,18.75,10.00,2.24,57,15,8,179,228,2.85,121,1.51,107,33.75,53.75,12.50,1.14,27,43,10,91,184,2.30,232,2.90,-48,https://fm-base.co.uk/resources/5709/download?file=565552,Rolandinho,4-2-4 High pressure. Distroing oppositin..,4-2-2-2,22.4.1,13 December 2021
200,https://beta.fm-base.co.uk/tactics/22.4.1/433-fiorentina-invincibles-578202-6070,49.38,30.00,20.63,1.69,79,48,33,270,311,1.94,230,1.44,81,63.75,20.00,16.25,2.08,51,16,13,166,179,2.24,87,1.09,92,35.00,40.00,25.00,1.30,28,32,20,104,132,1.65,143,1.79,-11,https://fm-base.co.uk/resources/6070/download?file=578202,Matthewcrilly,433 - Fiorentina Invincibles,4-1-2-2-1,22.4.1,29 January 2022
201,https://beta.fm-base.co.uk/tactics/22.4.1/hard-attaking-589184-6472,50.63,32.50,16.88,1.69,81,52,27,270,406,2.54,330,2.06,76,57.50,27.50,15.00,1.88,46,22,12,150,206,2.58,145,1.81,61,43.75,37.50,18.75,1.50,35,30,15,120,200,2.50,185,2.31,15,https://fm-base.co.uk/resources/6472/download?file=589184,Joe102,Hard Attaking,4-2-2-2,22.4.1,21 May 2022
202,https://beta.fm-base.co.uk/tactics/22.4.1/fm-41212-aggressive-full-backs-585133-6219,50.00,31.25,18.75,1.69,80,50,30,270,379,2.37,290,1.81,89,63.75,18.75,17.50,2.09,51,15,14,167,206,2.58,104,1.30,102,36.25,43.75,20.00,1.29,29,35,16,103,173,2.16,186,2.33,-13,https://fm-base.co.uk/resources/6219/download?file=585133,Banksey97,FM 41212 AGGRESSIVE FULL BACKS,4-1-2-1-2,22.4.1,22 April 2022
203,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-utter-dominance-580240-6111,49.38,30.63,20.00,1.68,79,49,32,269,321,2.01,233,1.46,88,61.25,20.00,18.75,2.02,49,16,15,162,178,2.23,104,1.30,74,37.50,41.25,21.25,1.34,30,33,17,107,143,1.79,129,1.61,14,https://fm-base.co.uk/resources/6111/download?file=580240,Charliee_boy,4-3-3 Utter Dominance,4-1-2-2-1,22.4.1,11 February 2022
204,https://beta.fm-base.co.uk/tactics/22.4.1/brighton-winner-of-champions-league-2nd-season-d-d-574506-5991,50.63,33.13,16.25,1.68,81,53,26,269,381,2.38,277,1.73,104,60.00,22.50,17.50,1.98,48,18,14,158,203,2.54,113,1.41,90,41.25,43.75,15.00,1.39,33,35,12,111,178,2.23,164,2.05,14,https://fm-base.co.uk/resources/5991/download?file=574506,ado_shorty,Brighton winner of Champions League 2nd season... :D :D,5-2-1-2,22.4.1,6 January 2022
205,https://beta.fm-base.co.uk/tactics/22.4.1/goals-goals-goals-4-3-3-delight-580256-6112,50.63,33.13,16.25,1.68,81,53,26,269,386,2.41,317,1.98,69,60.00,23.75,16.25,1.96,48,19,13,157,225,2.81,130,1.63,95,41.25,42.50,16.25,1.40,33,34,13,112,161,2.01,187,2.34,-26,https://fm-base.co.uk/resources/6112/download?file=580256,Deaninho7,Goals Goals Goals 4-3-3 Delight,4-2-3-1,22.4.1,11 February 2022
206,https://beta.fm-base.co.uk/tactics/22.4.1/3-3-1-3-575962-6019,50.00,32.50,17.50,1.68,80,52,28,268,351,2.19,272,1.70,79,61.25,20.00,18.75,2.02,49,16,15,162,197,2.46,108,1.35,89,38.75,45.00,16.25,1.32,31,36,13,106,154,1.93,164,2.05,-10,https://fm-base.co.uk/resources/6019/download?file=575962,doru228,3-3-1-3,5-1-1-3,22.4.1,16 January 2022
207,https://beta.fm-base.co.uk/tactics/22.4.1/4-3-3-two-mezzala-574614-5994,50.00,32.50,17.50,1.68,80,52,28,268,359,2.24,270,1.69,89,66.25,22.50,11.25,2.10,53,18,9,168,207,2.59,112,1.40,95,33.75,42.50,23.75,1.25,27,34,19,100,152,1.90,158,1.98,-6,https://fm-base.co.uk/resources/5994/download?file=574614,icedtea007,4-3-3 two mezzala,4-1-2-2-1,22.4.1,8 January 2022
208,https://beta.fm-base.co.uk/tactics/22.4.1/zaz-red-566608-5757,49.38,31.25,19.38,1.68,79,50,31,268,457,2.86,362,2.26,95,63.75,16.25,20.00,2.11,51,13,16,169,243,3.04,127,1.59,116,35.00,46.25,18.75,1.24,28,37,15,99,214,2.67,235,2.94,-21,https://fm-base.co.uk/resources/5757/download?file=566608,cragswfc,ZaZ Red,4-2-2-2,22.4.1,13 December 2021
209,https://beta.fm-base.co.uk/tactics/22.4.1/not-give-up-577453-6046,51.25,35.00,13.75,1.68,82,56,22,268,429,2.68,338,2.11,91,70.00,17.50,12.50,2.23,56,14,10,178,256,3.20,123,1.54,133,32.50,52.50,15.00,1.13,26,42,12,90,173,2.16,215,2.69,-42,https://fm-base.co.uk/resources/6046/download?file=577453,RandomUser123,not give up,4-1-1-3-1,22.4.1,24 January 2022
210,https://beta.fm-base.co.uk/tactics/22.4.1/jordans-4-2-3-1-custom-gegenpress-iwb-578195-6071,51.88,36.25,11.88,1.68,83,58,19,268,362,2.26,306,1.91,56,71.25,18.75,10.00,2.24,57,15,8,179,215,2.69,96,1.20,119,32.50,53.75,13.75,1.11,26,43,11,89,147,1.84,210,2.63,-63,https://fm-base.co.uk/resources/6071/download?file=578195,jordanamp133,Jordans 4-2-3-1 Custom Gegenpress (IWB),4-2-3-1,22.4.1,29 January 2022
211,https://beta.fm-base.co.uk/tactics/22.4.1/3-3-1-3-575962-6019,50.00,32.50,17.50,1.68,80,52,28,268,351,2.19,272,1.70,79,61.25,20.00,18.75,2.02,49,16,15,162,197,2.46,108,1.35,89,38.75,45.00,16.25,1.32,31,36,13,106,154,1.93,164,2.05,-10,https://fm-base.co.uk/resources/6019/download?file=575962,doru228,3-3-1-3,5-1-1-3,22.4.1,16 January 2022
212,https://beta.fm-base.co.uk/tactics/22.4.1/radarball-574566-5992,50.00,33.13,16.88,1.67,80,53,27,267,388,2.42,305,1.91,83,58.75,22.50,18.75,1.95,47,18,15,156,225,2.81,137,1.71,88,41.25,43.75,15.00,1.39,33,35,12,111,163,2.04,168,2.10,-5,https://fm-base.co.uk/resources/5992/download?file=574566,JRadar,RADARBALL,4-2-2-2,22.4.1,8 January 2022
213,https://beta.fm-base.co.uk/tactics/22.4.1/speddy-v4-balanced-attack-defence-574172-5972,48.13,29.38,22.50,1.67,77,47,36,267,311,1.94,253,1.58,58,61.25,15.00,23.75,2.08,49,12,19,166,184,2.30,102,1.27,82,35.00,43.75,21.25,1.26,28,35,17,101,127,1.59,151,1.89,-24,https://fm-base.co.uk/resources/5972/download?file=574172,georgems,speddy v4 balanced attack defence,4-4-1-1,22.4.1,5 January 2022
214,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-2-2-iwb-586113-6274,50.63,34.38,15.00,1.67,81,55,24,267,379,2.37,307,1.92,72,58.75,26.25,15.00,1.91,47,21,12,153,212,2.65,141,1.76,71,42.50,42.50,15.00,1.43,34,34,12,114,167,2.09,166,2.08,1,https://fm-base.co.uk/resources/6274/download?file=586113,Al_Mac,4-2-2-2 IWB,4-2-2-2,22.4.1,22 April 2022
215,https://beta.fm-base.co.uk/tactics/22.4.1/4231deadlytactic-best-tactic-fm22-565576-5711,47.50,28.13,24.38,1.67,76,45,39,267,346,2.16,256,1.60,90,56.25,18.75,25.00,1.94,45,15,20,155,187,2.34,104,1.30,83,38.75,37.50,23.75,1.40,31,30,19,112,159,1.99,152,1.90,7,https://fm-base.co.uk/resources/5711/download?file=565576,themaiden83,4231DeadlyTactic [BEST TACTIC FM22],4-2-3-1,22.4.1,13 December 2021
216,https://beta.fm-base.co.uk/tactics/22.4.1/q11-medved-asymmetric-5-3-2-576181-6026,48.13,29.38,22.50,1.67,77,47,36,267,340,2.13,263,1.64,77,53.75,23.75,22.50,1.84,43,19,18,147,175,2.19,108,1.35,67,42.50,35.00,22.50,1.50,34,28,18,120,165,2.06,155,1.94,10,https://fm-base.co.uk/resources/6026/download?file=576181,Quackyquack,"Q1.1 Medved, asymmetric 5-3-2",5-2-1-2,22.4.1,16 January 2022
217,https://beta.fm-base.co.uk/tactics/22.4.1/super-depor-41221-new-patch-tactic-2nd-copa-del-rey-winner-qf-champions-league-570364-5887,48.75,30.63,20.63,1.67,78,49,33,267,321,2.01,240,1.50,81,60.00,20.00,20.00,2.00,48,16,16,160,171,2.14,93,1.16,78,37.50,41.25,21.25,1.34,30,33,17,107,150,1.88,147,1.84,3,https://fm-base.co.uk/resources/5887/download?file=570364,M_Herde,"Super Depor! 41221 New patch tactic, 2nd & Copa del rey winner, QF Champions league!",4-1-2-2-1,22.4.1,13 December 2021
218,https://beta.fm-base.co.uk/tactics/22.4.1/testing-tactic-585944-6265,51.25,36.25,12.50,1.66,82,58,20,266,347,2.17,277,1.73,70,61.25,22.50,16.25,2.00,49,18,13,160,202,2.52,115,1.44,87,41.25,50.00,8.75,1.32,33,40,7,106,145,1.81,162,2.02,-17,https://fm-base.co.uk/resources/6265/download?file=585944,bakeezy,Testing tactic,4-2-3-1,22.4.1,22 April 2022
219,https://beta.fm-base.co.uk/tactics/22.4.1/gurus-442-regulaaar-575729-6016,50.63,35.00,14.37,1.66,81,56,23,266,408,2.55,323,2.02,85,68.75,18.75,12.50,2.19,55,15,10,175,239,2.99,110,1.38,129,32.50,51.25,16.25,1.14,26,41,13,91,169,2.11,213,2.66,-44,https://fm-base.co.uk/resources/6016/download?file=575729,Jacko933,Guru's 442 REGULAAAR,4-4-2,22.4.1,16 January 2022
220,https://beta.fm-base.co.uk/tactics/22.4.1/cracktacular-4-3-1-2-v16-newcastle-double-first-season-premier-league-94pts-cup-566734-5770,46.88,27.50,25.62,1.66,75,44,41,266,345,2.16,259,1.62,86,57.50,17.50,25.00,1.98,46,14,20,158,192,2.40,105,1.31,87,36.25,37.50,26.25,1.35,29,30,21,108,153,1.91,154,1.93,-1,https://fm-base.co.uk/resources/5770/download?file=566734,magicnut,🏆🔥Cracktacular 4-3-1-2 v1.6 🔥🏆NEWCASTLE DOUBLE FIRST SEASON 🏆 PREMIER LEAGUE 94pts + Cup,4-3-1-2,22.4.1,13 December 2021
221,https://beta.fm-base.co.uk/tactics/22.4.1/mrcx-4312-chaotic-beauty-582762-6165,50.00,33.75,16.25,1.66,80,54,26,266,330,2.06,265,1.66,65,61.25,22.50,16.25,2.00,49,18,13,160,196,2.45,112,1.40,84,38.75,45.00,16.25,1.32,31,36,13,106,134,1.68,153,1.91,-19,https://fm-base.co.uk/resources/6165/download?file=582762,MRCX,MRCX 4312 Chaotic Beauty,4-1-2-1-2,22.4.1,7 March 2022
222,https://beta.fm-base.co.uk/tactics/22.4.1/marco-rose-masterclass-tactic-erling-haaland-more-than-50-goals-in-the-season-568258-5815,48.75,31.87,19.38,1.66,78,51,31,265,317,1.98,240,1.50,77,62.50,18.75,18.75,2.06,50,15,15,165,181,2.26,85,1.06,96,35.00,45.00,20.00,1.25,28,36,16,100,136,1.70,155,1.94,-19,https://fm-base.co.uk/resources/5815/download?file=568258,themaiden83,Marco Rose Masterclass Tactic (Erling Haaland more than 50 goals in the season!!),4-2-3-1,22.4.1,13 December 2021
223,https://beta.fm-base.co.uk/tactics/22.4.1/here-you-goal-4-2-4-567676-5798,48.75,31.87,19.38,1.66,78,51,31,265,373,2.33,293,1.83,80,65.00,17.50,17.50,2.13,52,14,14,170,212,2.65,102,1.27,110,32.50,46.25,21.25,1.19,26,37,17,95,161,2.01,191,2.39,-30,https://fm-base.co.uk/resources/5798/download?file=567676,xyjx001,Here You Goal 4-2-4,4-2-2-2,22.4.1,13 December 2021
224,https://beta.fm-base.co.uk/tactics/22.4.1/5-2-1-2-unbeaten-in-all-competitions-574258-5977,48.13,30.63,21.25,1.66,77,49,34,265,357,2.23,260,1.63,97,55.00,25.00,20.00,1.85,44,20,16,148,197,2.46,113,1.41,84,41.25,36.25,22.50,1.46,33,29,18,117,160,2.00,147,1.84,13,https://fm-base.co.uk/resources/5977/download?file=574258,Pfitze31,5-2-1-2 Unbeaten in all competitions,5-2-1-2,22.4.1,5 January 2022
225,https://beta.fm-base.co.uk/tactics/22.4.1/zaz-red-02-565865-5732,51.25,37.50,11.25,1.65,82,60,18,264,415,2.59,322,2.01,93,63.75,26.25,10.00,2.01,51,21,8,161,224,2.80,122,1.52,102,38.75,48.75,12.50,1.29,31,39,10,103,191,2.39,200,2.50,-9,https://fm-base.co.uk/resources/5732/download?file=565865,ZaZ,ZaZ - Red 0.2,4-1-3-2,22.4.1,13 December 2021
226,https://beta.fm-base.co.uk/tactics/22.4.1/4-2-3-14-3-3-ajax-style-beautiful-football-fm22-tactics-575312-6006,48.13,31.25,20.63,1.65,77,50,33,264,339,2.12,260,1.63,79,71.25,16.25,12.50,2.26,57,13,10,181,220,2.75,99,1.24,121,25.00,46.25,28.75,1.04,20,37,23,83,119,1.49,161,2.01,-42,https://fm-base.co.uk/resources/6006/download?file=575312,RDF tactics,4-2-3-1/4-3-3 AJAX STYLE! BEAUTIFUL FOOTBALL FM22 TACTICS,4-1-1-3-1,22.4.1,10 January 2022
227,https://beta.fm-base.co.uk/tactics/22.4.1/striker-plus-60-goals-574085-5967,50.00,35.63,14.37,1.64,80,57,23,263,354,2.21,275,1.72,79,63.75,23.75,12.50,2.04,51,19,10,163,207,2.59,110,1.38,97,36.25,47.50,16.25,1.25,29,38,13,100,147,1.84,165,2.06,-18,https://fm-base.co.uk/resources/5967/download?file=574085,Fbarbes,Striker plus 60 goals,4-1-1-3-1,22.4.1,5 January 2022
